loan_id,is_first_loan,fully_repaid_previous_loans,currently_repaying_other_loans,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,loan_purpose,date,loan_granted,loan_repaid
490208,1,,,3800,0.75,1005,1956,1,33900,22,0,home,2012-01-20,1,1.0
766205,1,,,6100,0.91,757,2203,1,61500,29,1,business,2012-06-29,1,1.0
652773,0,1.0,0.0,3600,0.61,273,5881,1,43400,21,2,home,2012-10-12,1,1.0
973526,1,,,3600,0.69,892,5721,1,51600,62,5,business,2012-12-06,1,1.0
403628,1,,,9100,0.58,1022,3145,1,33500,62,1,home,2012-12-04,1,1.0
968784,0,1.0,0.0,4300,0.5,2483,1223,1,22300,52,3,other,2012-05-24,1,1.0
615992,1,,,9700,0.5,4107,3537,1,33300,33,8,business,2012-08-17,1,1.0
994869,0,1.0,1.0,5400,0.72,1257,684,1,31100,31,8,business,2012-11-02,1,1.0
190590,0,1.0,0.0,3000,0.67,3561,3481,1,28000,22,5,investment,2012-09-04,1,1.0
296845,1,,,2700,0.81,1839,8008,1,23800,46,2,home,2012-06-29,1,1.0
572617,0,1.0,0.0,4900,0.82,504,1587,1,22300,41,1,home,2012-12-17,1,1.0
332616,1,,,1900,0.78,1742,2979,1,32400,25,1,home,2012-09-12,1,1.0
192757,1,,,7900,0.58,973,4667,1,32000,63,0,investment,2012-09-17,1,1.0
856932,1,,,4100,0.61,4818,5247,1,26300,35,2,business,2012-05-08,1,1.0
36330,0,1.0,0.0,5200,0.86,1890,6068,1,17300,37,7,business,2012-12-13,1,1.0
120010,1,,,5800,0.46,3752,4017,1,29200,35,7,emergency_funds,2012-08-27,1,1.0
628449,1,,,3800,0.95,1289,3920,1,40200,41,4,business,2012-11-13,1,1.0
123922,1,,,4600,0.26,3935,1388,1,34900,28,1,investment,2012-01-10,1,1.0
818664,1,,,2500,0.36,2009,3434,1,60500,34,1,investment,2012-07-09,1,1.0
176043,1,,,5300,0.76,826,3424,1,47600,50,1,investment,2012-04-02,1,1.0
77741,0,1.0,0.0,2300,0.8,4900,3310,1,40800,40,1,business,2012-02-06,1,1.0
539084,0,1.0,0.0,3900,0.65,3053,2824,1,32000,30,4,investment,2012-04-17,1,1.0
468882,1,,,7700,0.43,1589,5621,0,0,44,1,business,2012-04-06,1,1.0
949546,1,,,7000,0.3,933,1023,1,34400,46,2,business,2012-12-26,1,1.0
958373,0,1.0,0.0,5400,0.73,3838,7090,0,0,34,6,investment,2012-05-07,1,1.0
746955,0,1.0,0.0,6700,0.85,3198,5931,1,54600,50,8,home,2012-07-12,1,1.0
853947,1,,,5400,0.69,4834,9372,1,19800,45,7,home,2012-08-14,1,1.0
607041,1,,,4100,0.61,3953,5102,1,57300,38,8,emergency_funds,2012-05-16,1,1.0
315650,0,1.0,0.0,6400,0.54,2829,5411,0,0,52,2,business,2012-03-20,1,1.0
742680,0,1.0,0.0,2600,0.51,4564,10502,1,49000,58,1,other,2012-07-09,1,1.0
296537,1,,,4000,0.79,3542,2616,1,46500,54,3,investment,2012-08-01,1,1.0
181944,0,1.0,0.0,8200,0.5,2944,4674,1,16200,33,5,home,2012-03-15,1,1.0
600454,1,,,4000,0.85,3006,4473,1,68600,54,3,emergency_funds,2012-03-13,1,1.0
213213,0,1.0,1.0,4200,0.83,2561,4706,1,16700,48,2,investment,2012-11-14,1,1.0
816922,1,,,8400,0.71,1140,1571,1,44900,39,8,business,2012-10-24,1,1.0
846636,0,1.0,0.0,7400,0.36,1366,7493,1,42400,66,0,investment,2012-07-18,1,1.0
503930,1,,,6500,0.57,3053,3391,1,21600,52,3,other,2012-03-21,1,1.0
909584,1,,,4700,0.65,2817,2634,1,26700,33,4,business,2012-07-11,1,1.0
728081,0,1.0,0.0,4300,0.83,4951,3281,1,29800,76,4,business,2012-01-24,1,1.0
34978,1,,,3500,0.56,4369,4791,1,48500,38,2,investment,2012-05-15,1,1.0
443830,1,,,8400,0.68,237,914,1,41300,48,2,other,2012-05-16,1,1.0
808758,0,1.0,0.0,6000,0.68,2656,4811,1,61300,70,0,business,2012-10-02,1,1.0
138988,1,,,9300,0.85,3551,10110,1,35300,49,1,investment,2012-07-09,1,1.0
15780,1,,,5100,0.38,1322,4266,1,27000,28,3,emergency_funds,2012-12-10,1,1.0
424884,1,,,5900,0.72,4068,2400,1,25700,34,1,home,2012-04-24,1,1.0
19221,1,,,5000,0.58,2724,4258,1,49400,42,0,investment,2012-09-04,1,1.0
282313,1,,,1400,0.38,5079,8399,1,37700,44,2,investment,2012-09-10,1,1.0
685616,0,1.0,0.0,4700,0.28,2950,2967,1,60600,36,4,investment,2012-04-19,1,1.0
760809,1,,,3800,0.79,6336,5243,1,26400,59,0,business,2012-08-30,1,1.0
895696,1,,,5400,0.44,1367,4936,1,30800,26,8,emergency_funds,2012-11-14,1,1.0
997369,1,,,6500,0.79,3132,5190,1,20300,60,4,investment,2012-10-09,1,1.0
450355,1,,,8500,0.35,2804,5630,1,24100,54,2,investment,2012-07-25,1,1.0
436508,0,1.0,0.0,7000,0.88,5285,3275,1,40000,50,1,home,2012-07-30,1,1.0
401948,1,,,5000,0.78,2081,3748,1,27200,65,3,investment,2012-05-25,1,1.0
839689,1,,,9500,0.84,2139,7116,0,0,55,4,business,2012-07-11,1,1.0
930912,0,1.0,0.0,7200,0.64,2646,4012,1,63300,41,5,home,2012-07-17,1,1.0
658060,1,,,7500,0.86,4671,165,1,66800,44,6,home,2012-03-20,1,1.0
967873,0,1.0,0.0,5400,0.39,3087,1149,1,31300,68,2,emergency_funds,2012-10-11,1,1.0
85484,0,1.0,0.0,8000,0.59,803,5223,1,27300,46,5,other,2012-10-19,1,1.0
253693,0,1.0,0.0,2500,0.76,4911,3113,1,42400,54,0,business,2012-02-09,1,1.0
159730,1,,,4900,0.66,984,2654,1,19200,37,8,home,2012-07-20,1,1.0
84334,0,1.0,1.0,4000,0.72,1396,3529,1,43800,22,2,home,2012-07-31,1,1.0
501427,1,,,6400,0.68,3148,5321,1,41000,60,7,investment,2012-10-16,1,1.0
745750,1,,,3500,0.78,3665,6434,1,37300,70,2,business,2012-08-02,1,1.0
523990,0,1.0,0.0,2600,0.58,1129,2089,1,60300,69,1,home,2012-10-30,1,1.0
924449,1,,,4400,0.99,6507,2622,1,8300,50,5,investment,2012-09-12,1,1.0
996820,1,,,3400,0.41,745,2089,1,32700,48,8,investment,2012-10-11,1,1.0
922900,0,1.0,0.0,6700,0.68,4396,5534,1,9500,51,2,investment,2012-07-24,1,1.0
26789,0,1.0,0.0,5400,0.63,769,11987,1,33500,24,8,home,2012-09-05,1,1.0
890210,1,,,3900,0.75,1976,4933,1,43300,47,1,other,2012-01-19,1,1.0
556070,1,,,2500,0.54,1032,6184,1,46600,20,2,home,2012-09-03,1,1.0
876385,0,1.0,0.0,2700,0.61,1664,5593,1,25300,38,8,home,2012-12-05,1,1.0
210183,1,,,4300,0.8,4931,2295,1,11900,24,5,investment,2012-02-15,1,1.0
127507,1,,,6100,0.84,2945,3567,1,49800,25,7,investment,2012-11-21,1,1.0
797168,0,1.0,0.0,5100,0.64,6298,8692,1,55400,35,2,other,2012-05-07,1,1.0
114720,0,1.0,1.0,3600,0.59,7195,733,1,35100,26,2,home,2012-09-12,1,1.0
926040,0,1.0,0.0,4500,0.65,2416,7733,1,24300,49,1,investment,2012-03-16,1,1.0
988958,1,,,3000,0.72,2586,1983,1,43900,40,5,investment,2012-02-02,1,1.0
73297,1,,,5300,0.5,438,3723,1,50500,42,3,home,2012-03-26,1,1.0
770202,1,,,4500,0.84,2631,2781,1,15800,19,2,emergency_funds,2012-01-13,1,1.0
890085,1,,,6300,0.9,1534,2280,1,4000,31,1,business,2012-03-07,1,1.0
769591,1,,,7300,0.92,3905,1679,1,30900,44,8,investment,2012-02-27,1,1.0
989582,0,1.0,0.0,3600,0.93,4612,3283,1,9000,38,1,business,2012-03-23,1,1.0
660436,0,1.0,0.0,2200,0.45,342,5812,1,50400,37,2,home,2012-05-02,1,1.0
964991,1,,,4200,0.73,3223,2025,1,25600,60,2,business,2012-07-27,1,1.0
787392,0,1.0,0.0,4800,0.6,4702,613,1,14300,58,1,business,2012-02-14,1,1.0
713887,0,1.0,0.0,3200,0.93,4783,3198,1,47000,49,2,home,2012-11-15,1,1.0
90825,0,1.0,0.0,5200,0.9,125,3958,1,44500,49,5,emergency_funds,2012-02-02,1,1.0
667614,1,,,2000,0.78,1268,7598,1,28800,19,2,investment,2012-07-02,1,1.0
217710,0,0.0,0.0,7600,0.79,4885,3061,1,44400,33,1,investment,2012-03-21,1,1.0
877797,0,1.0,0.0,5800,0.44,400,6237,1,10900,33,4,other,2012-12-11,1,1.0
929474,1,,,11500,0.7,2218,3316,1,21700,29,4,home,2012-07-10,1,1.0
256600,0,1.0,1.0,6000,0.73,5005,4376,1,21200,18,8,business,2012-09-06,1,1.0
416969,0,1.0,0.0,3000,0.63,2732,3003,1,52200,53,2,investment,2012-12-10,1,1.0
51515,1,,,5800,0.86,2888,8216,1,28100,45,3,investment,2012-11-12,1,1.0
197762,0,1.0,0.0,8200,0.5,1543,3200,1,42000,49,5,business,2012-06-08,1,1.0
716508,0,1.0,0.0,4200,0.52,1032,7448,1,30600,19,3,home,2012-06-01,1,1.0
69520,1,,,6900,0.7,736,3914,1,37900,31,3,business,2012-05-24,1,1.0
604483,1,,,4700,0.69,534,933,1,40500,46,1,investment,2012-08-22,1,1.0
954526,1,,,3600,0.87,1086,7851,1,38200,62,8,home,2012-10-05,1,1.0
888495,1,,,3200,1.0,544,7196,1,26400,57,2,business,2012-04-11,1,1.0
465541,0,1.0,1.0,5100,0.84,1140,7060,1,49000,44,1,business,2012-04-18,1,1.0
670953,1,,,5100,0.9,3015,5414,1,69300,72,1,emergency_funds,2012-09-26,1,1.0
220767,1,,,4900,0.61,4313,198,1,40500,49,2,home,2012-02-02,1,1.0
881518,1,,,2100,0.76,4413,4390,1,40400,43,0,investment,2012-08-09,1,1.0
136685,0,1.0,0.0,2900,0.69,1406,3412,1,27100,24,8,business,2012-07-20,1,1.0
830964,0,1.0,0.0,6200,0.87,3685,3243,1,49300,55,2,business,2012-08-17,1,1.0
731890,0,1.0,0.0,7200,0.47,1667,3001,1,44000,45,3,home,2012-11-09,1,1.0
637069,1,,,4200,0.86,425,6794,1,30300,36,1,investment,2012-01-03,1,1.0
734073,1,,,5600,0.43,3379,8158,1,31800,53,7,business,2012-01-24,1,1.0
399642,0,1.0,1.0,8700,0.63,5084,942,1,36900,25,1,investment,2012-09-12,1,1.0
229103,1,,,2900,0.46,776,1461,1,14800,30,3,home,2012-07-02,1,1.0
234229,1,,,8900,0.55,829,8498,1,27500,54,1,business,2012-11-19,1,1.0
544286,1,,,5400,0.61,3515,4183,1,55100,30,5,home,2012-12-27,1,1.0
339537,0,1.0,1.0,5600,0.77,1623,3047,1,70000,19,4,home,2012-10-29,1,1.0
325803,1,,,2100,0.77,1617,6466,1,57300,29,2,home,2012-04-11,1,1.0
378772,1,,,6600,0.7,4859,3877,1,18900,31,8,investment,2012-01-05,1,1.0
35450,0,0.0,0.0,3800,0.69,1987,4220,0,0,34,1,other,2012-11-23,1,1.0
616508,1,,,7300,0.76,1535,761,1,40000,49,1,business,2012-08-29,1,1.0
393187,1,,,6300,0.56,738,4493,1,34300,30,6,business,2012-10-31,1,1.0
982187,0,1.0,0.0,4200,0.71,593,1063,1,41300,52,1,investment,2012-10-15,1,1.0
445566,1,,,2800,0.47,2666,1720,1,59800,44,8,business,2012-01-26,1,1.0
195148,0,1.0,0.0,6800,0.89,5499,3184,1,74700,60,6,other,2012-03-29,1,1.0
526128,1,,,6200,0.35,3713,1158,1,29000,60,4,business,2012-12-10,1,1.0
942356,1,,,6200,0.86,3013,6032,1,57100,27,2,investment,2012-03-01,1,1.0
878994,1,,,3500,0.79,1732,9410,0,0,30,1,home,2012-03-19,1,1.0
251904,1,,,3100,0.66,4418,5238,1,37400,66,7,emergency_funds,2012-04-25,1,1.0
626214,1,,,4300,0.11,2224,7179,1,33900,21,7,other,2012-08-13,1,1.0
912668,0,1.0,0.0,6100,0.66,4450,6501,1,54300,43,4,business,2012-06-27,1,1.0
227927,1,,,2600,0.52,2689,7239,1,16300,63,6,home,2012-02-14,1,1.0
314179,0,1.0,0.0,8000,0.65,1344,2726,1,34400,52,5,home,2012-06-12,1,1.0
843455,1,,,1800,0.68,2254,5162,1,45900,40,3,home,2012-02-21,1,1.0
209080,0,1.0,0.0,8200,0.55,2390,4598,1,23200,53,8,other,2012-07-16,1,1.0
169069,0,1.0,0.0,6600,0.93,1397,2533,1,17000,33,2,business,2012-03-13,1,1.0
203198,1,,,3400,0.5,5143,7056,1,21000,39,1,business,2012-02-29,1,1.0
920223,1,,,4800,0.9,1845,4255,1,24000,58,6,home,2012-07-16,1,1.0
537844,1,,,5200,0.79,2727,5423,1,52800,33,1,other,2012-02-23,1,1.0
235657,0,1.0,1.0,5200,0.45,3244,5398,1,34200,25,1,emergency_funds,2012-06-21,1,1.0
629326,0,1.0,0.0,4600,0.78,3722,4285,1,41400,57,4,other,2012-10-04,1,1.0
308145,0,1.0,0.0,5900,0.87,2728,1474,1,30000,69,3,investment,2012-02-28,1,1.0
994895,1,,,5100,0.66,515,3593,1,63500,42,5,business,2012-03-02,1,1.0
907081,1,,,4400,0.51,1827,1106,1,24700,35,4,investment,2012-03-09,1,1.0
267395,1,,,8300,0.83,358,3021,1,48100,50,2,home,2012-07-19,1,1.0
209515,1,,,6100,0.69,4996,2790,1,24600,61,0,home,2012-01-20,1,1.0
423625,1,,,9000,0.26,1949,5691,1,12300,21,5,investment,2012-09-11,1,1.0
688899,1,,,8400,0.83,1228,2576,1,22000,67,4,investment,2012-11-21,1,1.0
187681,0,1.0,0.0,2800,0.55,2507,3615,1,38500,24,1,home,2012-11-14,1,1.0
901450,0,1.0,0.0,4900,0.51,322,4279,1,43800,34,7,investment,2012-10-09,1,1.0
809544,0,1.0,0.0,2700,0.95,4915,1855,1,36400,44,8,business,2012-10-15,1,1.0
482387,1,,,5200,0.67,4154,2287,1,18300,30,3,business,2012-10-03,1,1.0
273012,0,1.0,0.0,1700,0.72,1661,8145,1,8100,30,8,emergency_funds,2012-06-14,1,1.0
421920,1,,,4000,0.65,3222,3893,1,45000,26,0,investment,2012-03-15,1,1.0
163565,1,,,6400,0.65,3348,4303,1,46600,62,2,investment,2012-10-16,1,1.0
907642,0,1.0,0.0,5300,0.48,4862,7648,1,42800,48,8,investment,2012-05-22,1,1.0
104706,0,1.0,0.0,5300,0.56,1643,3827,1,20500,36,6,other,2012-09-11,1,1.0
597780,0,1.0,0.0,4000,0.63,3566,4932,1,67800,25,1,business,2012-10-23,1,1.0
847463,1,,,4800,0.82,5229,5707,1,28000,28,1,investment,2012-07-18,1,1.0
325831,0,1.0,0.0,4100,0.44,1939,8353,0,0,44,3,investment,2012-10-22,1,1.0
36356,0,1.0,0.0,6100,0.67,1727,6697,1,31200,69,5,investment,2012-04-30,1,1.0
398449,1,,,3400,0.81,36,6739,1,26100,30,2,investment,2012-05-30,1,1.0
839921,0,1.0,0.0,5100,0.73,1981,7158,1,33700,34,0,investment,2012-09-19,1,1.0
742919,1,,,6500,0.71,4163,3097,1,81100,36,8,investment,2012-07-02,1,1.0
607341,0,1.0,0.0,9100,0.81,2823,6795,1,7600,58,8,emergency_funds,2012-12-20,1,1.0
51458,1,,,5400,0.72,1831,1960,1,37200,41,6,investment,2012-07-26,1,1.0
66395,1,,,3300,0.94,2269,2966,1,48400,48,8,home,2012-06-13,1,1.0
911902,0,0.0,0.0,2000,1.07,3597,6693,1,40200,47,2,home,2012-01-05,1,1.0
304940,0,1.0,0.0,6400,0.31,2131,4242,1,34100,56,2,other,2012-01-20,1,1.0
348080,1,,,6000,0.75,1553,5835,0,0,47,8,home,2012-03-08,1,1.0
417837,0,1.0,0.0,4200,0.98,494,4207,1,36300,33,6,emergency_funds,2012-08-09,1,1.0
438126,0,1.0,0.0,6100,0.63,676,3331,1,52700,47,1,business,2012-06-19,1,1.0
243832,1,,,2500,0.5,3078,7364,1,20400,37,7,investment,2012-06-04,1,1.0
358636,1,,,6300,0.57,340,3798,1,40500,53,1,business,2012-08-09,1,1.0
472020,0,0.0,0.0,7900,0.68,3783,7477,1,40100,46,2,emergency_funds,2012-04-23,1,1.0
428683,1,,,5700,0.8,207,3274,1,41100,31,2,other,2012-02-29,1,1.0
304768,1,,,6900,0.7,1776,7026,1,32000,30,4,home,2012-03-30,1,1.0
97611,1,,,3100,0.59,3750,4632,1,41200,24,6,business,2012-09-19,1,1.0
786765,0,1.0,0.0,5700,0.61,2714,5605,1,18100,49,2,business,2012-01-24,1,1.0
3443,1,,,4500,1.07,6567,1851,1,16700,53,8,investment,2012-03-13,1,1.0
305558,1,,,4600,0.3,1395,3072,1,47900,26,8,business,2012-06-12,1,1.0
13924,1,,,3600,0.38,3175,2218,1,28200,51,5,other,2012-05-04,1,1.0
836718,1,,,5600,0.53,4122,521,1,45000,40,0,business,2012-09-10,1,1.0
470154,1,,,7500,0.75,5360,6678,1,40600,24,2,emergency_funds,2012-02-10,1,1.0
193312,1,,,4200,0.96,1557,3116,1,14200,48,4,investment,2012-04-17,1,1.0
346070,0,1.0,0.0,5600,0.95,2545,2894,1,24900,40,5,investment,2012-07-02,1,1.0
753328,0,1.0,0.0,8300,0.66,1148,3152,0,0,37,1,business,2012-08-15,1,1.0
292805,0,1.0,0.0,6800,0.62,5477,4191,1,31700,31,8,business,2012-04-05,1,1.0
837847,1,,,6000,0.69,652,4593,1,7300,47,0,investment,2012-10-18,1,1.0
674463,1,,,6900,0.61,1038,3204,1,52600,46,4,home,2012-09-20,1,1.0
245400,1,,,5900,0.94,3499,1539,1,42500,47,8,business,2012-03-05,1,1.0
513787,0,1.0,1.0,6200,0.97,505,3040,1,24400,41,1,emergency_funds,2012-03-27,1,1.0
839679,1,,,3500,0.39,2424,1597,1,49000,25,4,business,2012-06-21,1,1.0
220052,1,,,7300,0.63,482,4130,1,51000,46,4,other,2012-12-11,1,1.0
854591,1,,,4300,0.59,2258,5164,1,70000,30,2,business,2012-12-05,1,1.0
285612,1,,,1400,0.6,6494,6067,1,24200,51,7,home,2012-12-05,1,1.0
19416,0,1.0,1.0,5700,0.72,4312,3761,1,57700,44,3,home,2012-12-13,1,1.0
908106,1,,,6700,0.63,1368,9695,1,28900,39,2,business,2012-06-18,1,1.0
753650,1,,,4400,0.44,4207,3131,1,27300,42,3,business,2012-11-23,1,1.0
190016,1,,,4900,0.65,1509,2974,1,6800,22,1,business,2012-02-27,1,1.0
541554,1,,,4500,0.81,805,662,1,28300,53,1,business,2012-03-19,1,1.0
233300,0,1.0,0.0,4400,0.9,3460,4143,1,41600,35,1,investment,2012-01-20,1,1.0
303577,1,,,1600,0.5,3481,6738,0,0,30,1,home,2012-04-30,1,1.0
36235,1,,,6800,0.6,2888,1520,1,19900,45,8,emergency_funds,2012-12-18,1,1.0
20774,1,,,8000,0.47,5373,4637,0,0,48,6,emergency_funds,2012-09-12,1,1.0
234704,0,1.0,0.0,8300,0.52,4585,176,1,36500,42,2,business,2012-03-21,1,1.0
830549,1,,,2300,0.52,1092,4867,1,45400,38,3,emergency_funds,2012-11-07,1,1.0
328950,0,1.0,0.0,2900,0.61,693,7108,1,34700,37,3,home,2012-05-29,1,1.0
825890,0,1.0,0.0,4500,0.48,4680,7845,1,30200,34,8,home,2012-01-12,1,1.0
307324,0,1.0,0.0,6300,0.86,2475,3570,1,22100,21,4,business,2012-07-18,1,1.0
464167,1,,,3600,0.83,4622,3969,1,32300,39,8,home,2012-01-09,1,1.0
585222,1,,,5600,0.94,2888,4320,1,35600,49,1,home,2012-10-24,1,1.0
343504,1,,,5100,0.58,4950,2831,1,32200,26,6,business,2012-07-05,1,1.0
656146,0,1.0,1.0,3300,0.93,2956,1310,1,43200,32,1,home,2012-12-06,1,1.0
139590,1,,,6800,0.87,1387,1274,1,70200,25,1,investment,2012-08-16,1,1.0
509394,1,,,2200,0.86,3801,7040,1,51200,30,2,home,2012-04-17,1,1.0
551971,0,1.0,0.0,5100,0.84,3260,6353,1,46700,24,1,business,2012-05-16,1,1.0
237103,1,,,5100,0.91,1029,5959,1,57600,37,1,home,2012-11-19,1,1.0
639816,1,,,4300,0.7,3180,3326,1,33200,46,0,business,2012-11-19,1,1.0
440095,0,1.0,0.0,4800,0.52,3712,7715,1,41400,54,1,investment,2012-09-12,1,1.0
596065,0,1.0,0.0,5100,0.69,667,2477,1,26900,42,4,investment,2012-11-06,1,1.0
37280,0,1.0,0.0,4800,0.62,3438,2176,1,20900,33,3,business,2012-11-06,1,1.0
485879,0,1.0,1.0,3600,0.41,3585,3865,1,45300,25,8,home,2012-06-14,1,1.0
917860,0,0.0,0.0,4700,0.66,1766,2218,1,52900,50,3,other,2012-03-22,1,1.0
202552,1,,,4400,0.57,1346,3735,1,29200,47,1,investment,2012-10-25,1,1.0
980560,0,1.0,0.0,5600,0.62,783,4820,1,43300,27,4,business,2012-01-23,1,1.0
676031,0,1.0,0.0,5300,0.7,1288,3108,1,41200,49,4,home,2012-12-14,1,1.0
131299,1,,,8900,0.75,4186,3814,1,37300,31,8,emergency_funds,2012-08-08,1,1.0
108988,1,,,7100,0.65,1344,6530,1,35700,50,1,business,2012-09-12,1,1.0
79409,1,,,6300,0.52,2525,3259,1,35900,38,8,business,2012-09-14,1,1.0
970347,0,1.0,0.0,3800,0.5,1324,7125,1,36600,53,5,other,2012-06-21,1,1.0
382953,1,,,5800,0.52,3761,1793,1,24100,50,7,business,2012-10-08,1,1.0
155306,1,,,4500,0.64,3118,4052,1,25600,32,2,home,2012-03-23,1,1.0
818579,0,1.0,1.0,6900,0.79,1022,2235,1,46100,31,4,business,2012-11-06,1,1.0
399433,0,0.0,0.0,4800,0.83,807,7051,1,31300,32,2,business,2012-09-17,1,1.0
35517,0,1.0,0.0,6400,0.56,3870,6414,0,0,26,8,home,2012-10-22,1,1.0
886773,0,1.0,0.0,8800,0.51,2244,2673,1,37400,44,1,home,2012-09-19,1,1.0
55506,1,,,6500,0.6,65,5207,1,46100,40,3,other,2012-05-18,1,1.0
604805,0,1.0,0.0,7700,0.54,1146,5101,1,50300,38,3,other,2012-06-15,1,1.0
355949,0,1.0,1.0,3900,0.5,1793,3818,1,52000,23,2,home,2012-11-07,1,1.0
648418,1,,,4000,0.8,1804,3980,1,33600,38,2,business,2012-07-06,1,1.0
441487,0,1.0,0.0,8100,0.45,957,1234,1,43400,37,5,business,2012-01-10,1,1.0
737435,0,1.0,0.0,5800,0.72,3455,1886,1,27200,41,2,investment,2012-07-26,1,1.0
205213,0,0.0,0.0,5100,0.26,1193,3228,1,29400,26,2,business,2012-11-08,1,1.0
67640,1,,,4700,0.7,4743,8428,1,42500,44,4,other,2012-01-24,1,1.0
971609,0,1.0,0.0,5100,0.89,450,3262,1,36200,71,8,investment,2012-08-22,1,1.0
768616,1,,,2700,0.82,2502,4456,1,19100,27,1,home,2012-11-05,1,1.0
187711,0,1.0,0.0,4500,0.78,1388,2740,1,26300,52,4,other,2012-07-02,1,1.0
753422,0,1.0,0.0,7800,0.75,1680,4664,1,47800,34,8,other,2012-06-06,1,1.0
43601,1,,,4200,0.69,3501,1695,1,22200,37,1,home,2012-02-09,1,1.0
761477,1,,,6800,0.84,2182,6129,0,0,28,1,business,2012-04-10,1,1.0
651433,1,,,4200,0.76,1164,1975,1,32400,43,5,home,2012-04-03,1,1.0
954598,1,,,2300,0.89,764,3966,1,53300,42,2,emergency_funds,2012-03-22,1,1.0
574991,0,1.0,1.0,4100,0.83,2408,2094,1,24900,49,1,other,2012-07-11,1,1.0
856484,1,,,5600,0.6,1790,1875,1,34000,31,2,home,2012-10-17,1,1.0
755494,1,,,3500,0.61,4321,9689,1,30200,50,1,business,2012-01-16,1,1.0
978970,0,1.0,0.0,5800,0.66,2308,4402,1,4200,37,2,home,2012-06-05,1,1.0
977495,0,1.0,1.0,4300,0.62,2495,4624,1,21500,37,4,business,2012-08-24,1,1.0
550973,0,1.0,0.0,6000,0.6,2816,3176,1,34700,55,1,emergency_funds,2012-07-09,1,1.0
298165,1,,,2400,0.79,727,2996,1,57800,32,8,emergency_funds,2012-05-02,1,1.0
927986,1,,,4800,0.85,2036,6732,0,0,38,1,emergency_funds,2012-05-08,1,1.0
433134,1,,,2300,0.98,22,3512,1,53500,57,1,business,2012-09-25,1,1.0
887259,1,,,5200,0.99,266,4695,1,25700,37,3,home,2012-09-18,1,1.0
122484,1,,,4000,0.99,1215,7180,1,34500,37,1,investment,2012-01-25,1,1.0
856353,0,1.0,0.0,5900,0.61,1279,5786,1,53500,56,2,business,2012-08-09,1,1.0
218150,1,,,7400,0.42,4133,5321,1,21100,43,2,business,2012-12-13,1,1.0
793101,1,,,5800,0.81,2393,4159,1,41400,38,1,business,2012-11-20,1,1.0
628542,0,1.0,0.0,6000,0.64,5678,1624,1,16900,56,5,business,2012-05-01,1,1.0
25169,0,1.0,0.0,3300,0.51,3032,1943,1,49700,47,1,emergency_funds,2012-09-28,1,1.0
712941,0,1.0,0.0,6300,0.62,3703,5359,1,38900,43,7,other,2012-11-13,1,1.0
409508,1,,,2000,0.52,617,3039,1,12700,60,3,business,2012-03-23,1,1.0
664747,1,,,4800,0.42,735,5422,1,26700,45,4,business,2012-05-01,1,1.0
948324,1,,,8300,0.62,2755,7228,1,23700,38,1,investment,2012-08-28,1,1.0
455691,0,1.0,0.0,0,,1738,4119,0,0,62,1,business,2012-11-16,1,1.0
419248,0,1.0,0.0,5700,0.48,4177,3118,1,47600,52,3,home,2012-07-19,1,1.0
798374,1,,,5300,0.89,2931,5174,1,32400,25,0,investment,2012-11-14,1,1.0
524216,1,,,6200,0.48,546,5028,1,20300,41,1,emergency_funds,2012-05-07,1,1.0
190487,0,1.0,0.0,2900,0.82,80,2448,1,51500,43,2,emergency_funds,2012-03-22,1,1.0
801246,0,1.0,0.0,5400,0.92,2859,4033,1,49900,58,3,business,2012-04-30,1,1.0
142671,0,1.0,0.0,4000,0.89,2470,802,1,45900,57,7,home,2012-11-28,1,1.0
244744,0,1.0,0.0,5000,0.75,754,2666,1,43500,47,3,home,2012-02-06,1,1.0
976639,0,1.0,0.0,4200,0.4,4375,7838,1,20500,51,5,home,2012-07-03,1,1.0
957141,0,1.0,0.0,4400,0.87,5682,2117,1,38400,50,1,business,2012-06-07,1,1.0
660026,1,,,6300,0.69,2638,2383,1,10000,23,8,other,2012-07-24,1,1.0
710393,1,,,2800,0.23,1333,822,1,29800,41,4,business,2012-11-19,1,1.0
614252,1,,,3300,0.94,5447,7694,1,44600,29,1,other,2012-08-10,1,1.0
89563,1,,,7600,0.92,3796,7084,1,14700,25,8,business,2012-01-12,1,1.0
988770,1,,,6900,0.81,1251,6985,1,18900,72,8,home,2012-09-12,1,1.0
584421,1,,,5000,0.98,5021,1911,1,54300,39,4,investment,2012-10-04,1,1.0
161698,1,,,8400,0.64,3261,2096,1,54600,40,8,home,2012-06-25,1,1.0
517340,1,,,3200,0.85,1864,674,1,15400,37,8,business,2012-10-29,1,1.0
509054,0,0.0,0.0,6800,0.65,2536,2262,1,31700,18,3,business,2012-07-24,1,1.0
296513,1,,,4700,0.51,3982,4315,1,46500,24,6,investment,2012-02-17,1,1.0
703856,0,1.0,0.0,6700,0.36,422,4021,1,39200,35,5,home,2012-01-05,1,1.0
698235,1,,,5100,0.66,333,7772,1,46900,35,8,home,2012-05-31,1,1.0
536608,0,1.0,0.0,2300,0.63,1984,4155,1,36700,33,8,investment,2012-09-21,1,1.0
322469,1,,,5400,0.65,1602,4050,1,21200,35,8,business,2012-12-18,1,1.0
